time_stamp,temp_st,temp_supply,temp_return
3643,130,87.9273370534921,131.0812327575768
3644,130,87.97783181810311,131.0039277379467
3645,130,88.0283442438206,130.8495345372242
3646,130,88.0283442438206,130.77244601877885
3647,130,87.97783181810311,130.54161077812785
3648,130,87.97783181810311,130.54161077812785
3649,130,87.97783181810311,130.46480858005214
3650,130,88.0788743654179,130.38807754631216
3651,130,88.0788743654179,130.31141751164688
3652,130,88.17998783559901,130.31141751164688
3653,130,88.12942221771898,130.31141751164688
3654,130,88.17998783559901,130.15830978108244
3655,130,88.17998783559901,130.15830978108244
3656,130,88.17998783559901,130.15830978108244
3657,130,88.23057125398395,130.38807754631216
3658,130,88.2811725078512,130.2348283113132
3659,130,88.2811725078512,130.2348283113132
3660,130,88.2811725078512,130.2348283113132
3661,130,88.33179163222954,130.2348283113132
3662,130,88.3824286621992,130.2348283113132
3663,130,88.33179163222954,130.08186175723887
3664,130,88.33179163222954,130.00548407657797
3665,130,88.4330836328921,129.85293909452466
3666,130,88.4330836328921,129.85293909452466
3667,130,88.53444753723517,129.77677146925683
3668,130,88.4330836328921,129.85293909452466
3669,130,88.4330836328921,129.85293909452466
3670,130,88.4330836328921,129.85293909452466
3671,130,88.48375657949222,129.85293909452466
3672,130,88.53444753723517,129.77677146925683
3673,130,88.53444753723517,129.77677146925683
3674,130,88.53444753723517,129.77677146925683
3675,130,88.53444753723517,129.92917657640317
3676,130,88.48375657949222,130.00548407657797
3677,130,88.58515654140889,130.15830978108244
3678,130,88.58515654140889,130.2348283113132
3679,130,88.63588362735362,130.38807754631216
3680,130,88.6866288304621,130.31141751164688
3681,130,88.6866288304621,130.31141751164688
3682,130,88.73739218617938,130.38807754631216
3683,130,88.6866288304621,130.38807754631216
3684,130,88.73739218617938,130.38807754631216
3685,130,88.6866288304621,130.54161077812785
3686,130,88.78817373000373,130.6184843063191
3687,130,88.73739218617938,130.6954293309276
3688,130,88.78817373000373,130.54161077812785
3689,130,88.88979152423019,130.6184843063191
3690,130,88.83897349748602,130.6184843063191
3691,130,88.88979152423019,130.6184843063191
3692,130,88.83897349748602,130.54161077812785
3693,130,88.94062784589349,130.6184843063191
3694,130,88.88979152423019,130.77244601877885
3695,130,89.0423555168731,130.6184843063191
3696,130,88.94062784589349,130.6184843063191
3697,130,88.94062784589349,130.6954293309276
3698,130,88.83897349748602,130.77244601877885
3699,130,88.83897349748602,130.8495345372242
3700,130,88.83897349748602,130.92669505414338
3701,130,88.78817373000373,130.8495345372242
3702,130,88.78817373000373,130.8495345372242
3703,130,88.73739218617938,130.77244601877885
3704,130,88.6866288304621,130.8495345372242
3705,130,88.58515654140889,130.8495345372242
3706,130,88.63588362735362,130.6954293309276
3707,130,88.58515654140889,130.92669505414338
3708,130,88.58515654140889,130.77244601877885
3709,130,88.63588362735362,130.77244601877885
3710,130,88.53444753723517,130.8495345372242
3711,130,88.48375657949222,130.77244601877885
3712,130,88.48375657949222,130.92669505414338
3713,130,88.48375657949222,130.92669505414338
3714,130,88.4330836328921,131.0039277379467
3715,130,88.3824286621992,131.0812327575768
3716,130,88.4330836328921,131.0039277379467
3717,130,88.33179163222954,131.0812327575768
3718,130,88.33179163222954,131.15861028251192
3719,130,88.33179163222954,131.0812327575768
3720,130,88.2811725078512,131.0812327575768
3721,130,88.2811725078512,131.15861028251192
3722,130,88.23057125398395,131.15861028251192
3723,130,88.23057125398395,131.31358352889706
3724,130,88.23057125398395,131.23606048276713
3725,130,88.17998783559901,131.23606048276713
3726,130,88.12942221771898,131.23606048276713
3727,130,88.12942221771898,131.23606048276713
3728,130,88.12942221771898,131.15861028251192
3729,130,88.0283442438206,131.0812327575768
3730,130,88.0788743654179,131.15861028251192
3731,130,88.0283442438206,131.15861028251192
3732,130,88.0283442438206,131.0812327575768
3733,130,88.0283442438206,131.15861028251192
3734,130,87.97783181810311,131.15861028251192
3735,130,88.0283442438206,131.15861028251192
3736,130,87.9273370534921,131.15861028251192
3737,130,87.9273370534921,131.15861028251192
3738,130,87.87685991526486,131.15861028251192
3739,130,87.87685991526486,131.15861028251192
3740,130,87.82640036874926,131.15861028251192
3741,130,87.7759583793235,131.0812327575768
3742,130,87.72553391241593,131.0039277379467
3743,130,87.67512693350497,131.0039277379467
3744,130,87.62473740811896,131.0039277379467
3745,130,87.62473740811896,131.0039277379467
3746,130,87.57436530183611,131.0812327575768
3747,130,87.52401058028397,131.0812327575768
3748,130,87.42335315413013,131.15861028251192
3749,130,87.4736732091398,131.15861028251192
3750,130,87.42335315413013,131.23606048276713
3751,130,87.322764855666,131.0812327575768
3752,130,87.37305038103062,131.15861028251192
3753,130,87.322764855666,131.0812327575768
3754,130,87.322764855666,131.0812327575768
3755,130,87.322764855666,131.0812327575768
3756,130,87.322764855666,131.15861028251192
3757,130,87.27249654390988,131.0812327575768
3758,130,87.27249654390988,131.0812327575768
3759,130,87.22224541168461,131.0812327575768
3760,130,87.22224541168461,131.0039277379467
3761,130,87.22224541168461,131.0039277379467
3762,130,87.22224541168461,130.92669505414338
3763,130,87.22224541168461,130.8495345372242
3764,130,87.22224541168461,130.77244601877885
3765,130,87.1720114249612,130.6954293309276
3766,130,87.22224541168461,130.54161077812785
3767,130,87.1720114249612,130.6184843063191
3768,130,87.1720114249612,130.6184843063191
3769,130,87.1720114249612,130.6184843063191
3770,130,87.1720114249612,130.6954293309276
3771,130,87.1720114249612,130.6184843063191
3772,130,87.12179454975917,130.6184843063191
3773,130,87.07159475214615,130.6184843063191
3774,130,87.07159475214615,130.46480858005214
3775,130,87.02141199823816,130.54161077812785
3776,130,86.97124625419909,130.54161077812785
3777,130,86.92109748624102,130.6184843063191
3778,130,86.87096566062351,130.6184843063191
3779,130,86.92109748624102,130.6954293309276
3780,130,86.82085074365375,130.6954293309276
3781,130,86.87096566062351,130.6184843063191
3782,130,86.7707527016866,130.6954293309276
3783,130,86.7707527016866,130.6184843063191
3784,130,86.67060710841551,130.6954293309276
3785,130,86.67060710841551,130.6184843063191
3786,130,86.67060710841551,130.6954293309276
3787,130,86.62055949005713,130.6184843063191
3788,130,86.52051444261153,130.6184843063191
3789,130,86.57052861259248,130.54161077812785
3790,130,86.52051444261153,130.54161077812785
3791,130,86.52051444261153,130.54161077812785
3792,130,86.52051444261153,130.54161077812785
3793,130,86.52051444261153,130.6184843063191
3794,130,86.47051694675085,130.38807754631216
3795,130,86.42053609169372,130.46480858005214
3796,130,86.42053609169372,130.38807754631216
3797,130,86.37057184416986,130.46480858005214
3798,130,86.37057184416986,130.38807754631216
3799,130,86.32062417095503,130.31141751164688
3800,130,86.27069303887123,130.31141751164688
3801,130,86.22077841478642,130.31141751164688
3802,130,86.17088026561419,130.2348283113132
3803,130,86.12099855831406,130.2348283113132
3804,130,86.12099855831406,130.15830978108244
3805,130,86.0212843373957,130.2348283113132
3806,130,86.0212843373957,130.31141751164688
3807,130,86.0212843373957,130.2348283113132
3808,130,85.97145175792369,130.15830978108244
3809,130,85.92163548861585,130.15830978108244
3810,130,85.92163548861585,130.15830978108244
3811,130,85.87183549665815,130.15830978108244
3812,130,85.92163548861585,130.08186175723887
3813,130,85.92163548861585,130.15830978108244
3814,130,85.82205174928134,130.08186175723887
3815,130,85.82205174928134,130.08186175723887
3816,130,85.77228421376122,130.15830978108244
3817,130,85.77228421376122,130.15830978108244
3818,130,85.77228421376122,130.15830978108244
3819,130,85.67279764761582,130.15830978108244
3820,130,85.62307855176448,130.08186175723887
3821,130,85.67279764761582,130.15830978108244
3822,130,85.62307855176448,130.00548407657797
3823,130,85.57337553731702,130.00548407657797
3824,130,85.62307855176448,130.00548407657797
3825,130,85.52368857177089,130.00548407657797
3826,130,85.52368857177089,130.00548407657797
3827,130,85.4243626575919,130.08186175723887
3828,130,85.32510055008427,130.08186175723887
3829,130,85.32510055008427,130.08186175723887
3830,130,85.27549334304067,130.2348283113132
3831,130,85.22590199080187,130.2348283113132
3832,130,85.22590199080187,130.31141751164688
3833,130,85.1763264611705,130.38807754631216
3834,130,85.1763264611705,130.38807754631216
3835,130,85.12676672199206,130.38807754631216
3836,130,85.12676672199206,130.46480858005214
3837,130,85.0772227411551,130.38807754631216
3838,130,85.0772227411551,130.46480858005214
3839,130,85.02769448659099,130.31141751164688
3840,130,85.0772227411551,130.2348283113132
3841,130,84.97818192627393,130.15830978108244
3842,130,84.97818192627393,130.15830978108244
3843,130,84.9286850282203,130.00548407657797
3844,130,84.97818192627393,130.00548407657797
3845,130,84.87920376048933,129.92917657640317
3846,130,84.9286850282203,129.92917657640317
3847,130,84.87920376048933,129.92917657640317
3848,130,84.82973809118232,130.00548407657797
3849,130,84.82973809118232,129.85293909452466
3850,130,84.82973809118232,129.77677146925683
3851,130,84.7802879884429,129.70067353941636
3852,130,84.7308534204565,129.70067353941636
3853,130,84.82973809118232,129.70067353941636
3854,130,84.7308534204565,129.70067353941636
3855,130,84.7308534204565,129.70067353941636
3856,130,84.68143435545085,129.70067353941636
3857,130,84.68143435545085,129.77677146925683
3858,130,84.63203076169516,129.77677146925683
3859,130,84.63203076169516,129.70067353941636
3860,130,84.58264260750047,129.77677146925683
3861,130,84.58264260750047,129.77677146925683
3862,130,84.4839124912462,129.85293909452466
3863,130,84.4839124912462,129.77677146925683
3864,130,84.38524375400506,129.70067353941636
3865,130,84.38524375400506,129.70067353941636
3866,130,84.4345704660159,129.70067353941636
3867,130,84.38524375400506,129.77677146925683
3868,130,84.33593232373131,129.70067353941636
3869,130,84.23735518267034,129.77677146925683
3870,130,84.28663614375341,129.77677146925683
3871,130,84.28663614375341,129.77677146925683
3872,130,84.28663614375341,129.70067353941636
3873,130,84.18808940912237,129.85293909452466
3874,130,84.18808940912237,129.62464514432017
3875,130,84.13883879179015,129.54868612378283
3876,130,84.18808940912237,129.39697556812195
3877,130,84.18808940912237,129.47279631811517
3878,130,84.18808940912237,129.39697556812195
3879,130,84.13883879179015,129.39697556812195
3880,130,84.13883879179015,129.54868612378283
3881,130,84.18808940912237,129.39697556812195
3882,130,84.18808940912237,129.47279631811517
3883,130,84.13883879179015,129.39697556812195
3884,130,84.04038290069737,129.39697556812195
3885,130,84.04038290069737,129.39697556812195
3886,130,83.9911775644999,129.3212237150994
3887,130,83.89281195501133,129.1699260675995
3888,130,83.84365161952344,129.09437995815574
3889,130,83.89281195501133,129.09437995815574
3890,130,83.84365161952344,128.8681506074102
3891,130,83.74537573186666,128.6425314563411
3892,130,83.74537573186666,128.56745995108636
3893,130,83.79450622214162,128.56745995108636
3894,130,83.74537573186666,128.4175183369651
3895,130,83.74537573186666,128.4175183369651
3896,130,83.64715934883864,128.4175183369651
3897,130,83.69626011773912,128.26784423396927
3898,130,83.59807339428428,128.34264792264847
3899,130,83.69626011773912,128.34264792264847
3900,130,83.59807339428428,128.56745995108636
3901,130,83.54900222323421,128.4175183369651
3902,125,83.59807339428428,128.4175183369651
3903,125,83.49994580488551,128.34264792264847
3904,125,83.4509041084743,128.4175183369651
3905,125,83.40187710327547,128.34264792264847
3906,125,83.35286475860244,128.49245562894703
3907,125,83.30386704380749,128.49245562894703
3908,125,83.30386704380749,128.49245562894703
3909,125,83.20591538145159,128.49245562894703
3910,125,83.20591538145159,128.56745995108636
3911,125,83.15696137278657,128.49245562894703
3912,125,83.15696137278657,128.49245562894703
3913,125,83.10802187179101,128.49245562894703
3914,125,83.15696137278657,128.49245562894703
3915,125,83.15696137278657,128.49245562894703
3916,125,83.15696137278657,128.49245562894703
3917,125,83.15696137278657,128.6425314563411
3918,125,83.15696137278657,128.6425314563411
3919,125,83.15696137278657,128.6425314563411
3920,125,83.10802187179101,128.6425314563411
3921,125,83.10802187179101,128.6425314563411
3922,125,83.05909684800795,128.56745995108636
3923,125,83.01018627101834,128.49245562894703
3924,125,83.01018627101834,128.49245562894703
3925,125,83.01018627101834,128.34264792264847
3926,125,82.96129011044094,128.34264792264847
3927,125,82.96129011044094,128.34264792264847
3928,125,83.01018627101834,128.26784423396927
3929,125,82.86354091718496,128.34264792264847
3930,125,82.86354091718496,128.34264792264847
3931,125,82.96129011044094,128.19310711936185
3932,125,82.86354091718496,128.19310711936185
3933,125,82.8146878239316,128.19310711936185
3934,125,82.76584902594013,128.11843642772106
3935,125,82.76584902594013,128.04383200839987
3936,125,82.8146878239316,127.89482138641017
3937,125,82.76584902594013,127.89482138641017
3938,125,82.71702449301634,127.74607405731622
3939,125,82.71702449301634,127.67179875580595
3940,125,82.76584902594013,127.59758883225741
3941,125,82.76584902594013,127.4493645295311
3942,125,82.71702449301634,127.30139997453396
3943,125,82.71702449301634,127.15369399970469
3944,125,82.71702449301634,127.15369399970469
3945,125,82.71702449301634,127.00624544446735
3946,125,82.66821419500289,127.07993761690174
3947,125,82.61941810177946,126.93261733841163
3948,125,82.61941810177946,126.7855527516229
3949,125,82.57063618326248,126.71211598505124
3950,125,82.52186840940517,126.56543279414113
3951,125,82.47311475019754,126.49218608650521
3952,125,82.42437517566569,126.3458817417749
3953,125,82.42437517566569,126.27282382389352
3954,125,82.42437517566569,126.3458817417749
3955,125,82.37564965587235,126.19982855583504
3956,125,82.32693816091657,126.05402541216345
3957,125,82.32693816091657,126.05402541216345
3958,125,82.37564965587235,125.9084712008132
3959,125,82.2782406609335,125.76316481836105
3960,125,82.22955712609428,125.6906042199228
3961,125,82.18088752660597,125.6906042199228
3962,125,82.1322318327116,125.6906042199228
3963,125,82.1322318327116,125.76316481836105
3964,125,82.08359001468978,125.6906042199228
3965,125,82.08359001468978,125.61810516785481
